,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
314,314,314,314,857285705835454464,0,0,2017-04-26 17:30:14,Nous accueillons favorablement Transports et la législation qui renforcera les droits des passagers aériens &gt; du,[],['https://t.co/ILISV8mA'],Nous accueillons favorablement Transports 2030 et la gislation qui renforcera les droits des passagers riens gt https co ILISV8mAdu,"['Nous', 'accueillons', 'favorablement', 'Transports', '2030', 'et', 'la', 'gislation', 'qui', 'renforcera', 'les', 'droits', 'des', 'passagers', 'riens', 'gt', 'https', 'co', 'ILISV8mAdu']","[u'nous', u'accueillon', u'favorabl', u'transport', u'2030', 'et', 'la', u'gislat', u'qui', u'renforcera', u'les', u'droit', u'des', u'passag', u'rien', 'gt', u'https', 'co', u'ilisv8madu']",Nous accueillons favorablement Transports 2030 et la législation qui renforcera les droits des passagers aériens &gt; https://t.co/ILISV8mAdu,0.0,Neutral,Economical
315,315,315,315,857263625249185792,0,0,2017-04-26 16:02:30,Soyez prêt en cas de vol retardé. Visitez notre page PrenezL'airAverti à .,[],['https://t.co/x4VyQN8Nep'],Soyez en cas de vol Visitez notre page PrenezL airAverti https co x4VyQN8Nep,"['Soyez', 'en', 'cas', 'de', 'vol', 'Visitez', 'notre', 'page', 'PrenezL', 'airAverti', 'https', 'co', 'x4VyQN8Nep']","[u'soyez', 'en', u'cas', 'de', u'vol', u'visitez', u'notr', u'page', u'prenezl', u'airaverti', u'https', 'co', u'x4vyqn8nep']",Soyez prêt en cas de vol retardé. Visitez notre page PrenezL'airAverti à https://t.co/x4VyQN8Nep.,0.0,Neutral,Environmental
316,316,316,316,856908429486587904,0,0,2017-04-25 16:31:04,Renseignez-vous sur les règles tarifaires de votre billet d'avion avant de voyager. Consultez le &gt;,['#MardiVoyage'],"['https://t.co/Vy3PWiQtQO', 'https://t.co/SDgOhp4IMG']",Renseignez vous sur les gles tarifaires de votre billet avion avant de voyager Consultez le https co Vy3PWiQtQO gt MardiVoyage https co SDgOhp4IMG,"['Renseignez', 'vous', 'sur', 'les', 'gles', 'tarifaires', 'de', 'votre', 'billet', 'avion', 'avant', 'de', 'voyager', 'Consultez', 'le', 'https', 'co', 'Vy3PWiQtQO', 'gt', 'MardiVoyage', 'https', 'co', 'SDgOhp4IMG']","[u'renseignez', u'vous', u'sur', u'les', u'gles', u'tarifair', 'de', u'votr', u'billet', u'avion', u'avant', 'de', u'voyag', u'consultez', 'le', u'https', 'co', u'vy3pwiqtqo', 'gt', u'mardivoyag', u'https', 'co', u'sdgohp4img']",Renseignez-vous sur les règles tarifaires de votre billet d'avion avant de voyager. Consultez le https://t.co/Vy3PWiQtQO &gt; #MardiVoyage https://t.co/SDgOhp4IMG,0.0,Neutral,Environmental
317,317,317,317,856568869779099649,0,0,2017-04-24 18:01:47,Les malheurs des – La ligne aérienne a perdu vos bagages? Renseignez-vous &gt;,"['#vacances', '#VoyageCnd', '#facilitation']","['https://t.co/wQvNvBj1f7', 'https://t.co/ACY0BGd31H']",Les malheurs des vacances La ligne rienne perdu vos bagages Renseignez vous gt https co wQvNvBj1f7 VoyageCnd facilitation https co ACY0BGd31H,"['Les', 'malheurs', 'des', 'vacances', 'La', 'ligne', 'rienne', 'perdu', 'vos', 'bagages', 'Renseignez', 'vous', 'gt', 'https', 'co', 'wQvNvBj1f7', 'VoyageCnd', 'facilitation', 'https', 'co', 'ACY0BGd31H']","[u'les', u'malheur', u'des', u'vacanc', 'la', u'lign', u'rienn', u'perdu', u'vos', u'bagag', u'renseignez', u'vous', 'gt', u'https', 'co', u'wqvnvbj1f7', u'voyagecnd', u'facilit', u'https', 'co', u'acy0bgd31h']",Les malheurs des #vacances – La ligne aérienne a perdu vos bagages? Renseignez-vous &gt;  https://t.co/wQvNvBj1f7 #VoyageCnd #facilitation https://t.co/ACY0BGd31H,0.0,Neutral,Social
318,318,318,318,856538810699710465,0,0,2017-04-24 16:02:20,Un médiateur aide les parties à travers le processus de médiation &gt;,['#impartial'],['https://t.co/E78ejvq8x5'],Un diateur impartial aide les parties travers le processus de diation gt https co E78ejvq8x5,"['Un', 'diateur', 'impartial', 'aide', 'les', 'parties', 'travers', 'le', 'processus', 'de', 'diation', 'gt', 'https', 'co', 'E78ejvq8x5']","['un', u'diateur', u'imparti', u'aid', u'les', u'parti', u'traver', 'le', u'processus', 'de', u'diation', 'gt', u'https', 'co', u'e78ejvq8x5']",Un médiateur #impartial aide les parties à travers le processus de médiation &gt; https://t.co/E78ejvq8x5,0.0,Neutral,Social
319,319,319,319,855843990784159744,0,0,2017-04-22 18:01:22,"La médiation est un processus informel, volontaire &amp; confidentiel qui favorise communication ouverte &amp; respectueuse &gt;",[],['https://t.co/TOkJMLsgxa'],La diation est un processus informel volontaire amp confidentiel qui favorise communication ouverte amp respectueuse gt https co TOkJMLsgxa,"['La', 'diation', 'est', 'un', 'processus', 'informel', 'volontaire', 'amp', 'confidentiel', 'qui', 'favorise', 'communication', 'ouverte', 'amp', 'respectueuse', 'gt', 'https', 'co', 'TOkJMLsgxa']","['la', u'diation', u'est', 'un', u'processus', u'informel', u'volontair', u'amp', u'confidentiel', u'qui', u'favoris', u'communic', u'ouvert', u'amp', u'respectueus', 'gt', u'https', 'co', u'tokjmlsgxa']","La médiation est un processus informel, volontaire &amp; confidentiel qui favorise communication ouverte &amp; respectueuse &gt;https://t.co/TOkJMLsgxa",0.0,Neutral,Environmental
320,320,320,320,855526888676237316,0,0,2017-04-21 21:01:19,« Les Canadiens ont un organisme à qui s'adresser lorsqu'ils ont des problèmes de voyage. » Consulter le,[],['https://t.co/NfcXdxxxOM'],Les Canadiens ont un organisme qui adresser lorsqu ils ont des mes de voyage Consulter le https co NfcXdxxxOM,"['Les', 'Canadiens', 'ont', 'un', 'organisme', 'qui', 'adresser', 'lorsqu', 'ils', 'ont', 'des', 'mes', 'de', 'voyage', 'Consulter', 'le', 'https', 'co', 'NfcXdxxxOM']","[u'les', u'canadien', u'ont', 'un', u'organism', u'qui', u'adress', u'lorsqu', u'il', u'ont', u'des', u'mes', 'de', u'voyag', u'consult', 'le', u'https', 'co', u'nfcxdxxxom']",« Les Canadiens ont un organisme à qui s'adresser lorsqu'ils ont des problèmes de voyage. » Consulter le https://t.co/NfcXdxxxOM,0.0,Neutral,Environmental
321,321,321,321,855466602619383808,0,0,2017-04-21 17:01:46,"Pour en savoir plus sur les services d'arbitrage de l'Office, allez &gt;","['#ferroviaire', '#AgCan']",['https://t.co/JmX03htGve'],savoir plus les services arbitrage ferroviaire Office allez gt https co JmX03htGve AgCan,"['savoir', 'plus', 'les', 'services', 'arbitrage', 'ferroviaire', 'Office', 'allez', 'gt', 'https', 'co', 'JmX03htGve', 'AgCan']","[u'savoir', u'plus', u'les', u'servic', u'arbitrag', u'ferroviair', u'offic', u'allez', 'gt', u'https', 'co', u'jmx03htgve', u'agcan']","Pour en savoir plus sur les services d'arbitrage #ferroviaire de l'Office, allez &gt; https://t.co/JmX03htGve  #AgCan",0.0,Neutral,Environmental
322,322,322,322,855092577779019777,0,0,2017-04-20 16:15:32,"Durant le vol, vous devez conserver certains articles avec vous en tout temps. Consultez PrenezL'airAverti à .",[],['https://t.co/utI8ood5Zl'],Durant le vol vous devez conserver certains articles avec vous en tout temps Consultez PrenezL airAverti https co utI8ood5Zl,"['Durant', 'le', 'vol', 'vous', 'devez', 'conserver', 'certains', 'articles', 'avec', 'vous', 'en', 'tout', 'temps', 'Consultez', 'PrenezL', 'airAverti', 'https', 'co', 'utI8ood5Zl']","[u'durant', 'le', u'vol', u'vous', u'devez', u'conserv', u'certain', u'articl', u'avec', u'vous', 'en', u'tout', u'temp', u'consultez', u'prenezl', u'airaverti', u'https', 'co', u'uti8ood5zl']","Durant le vol, vous devez conserver certains articles avec vous en tout temps. Consultez PrenezL'airAverti à https://t.co/utI8ood5Zl.",0.0,Neutral,Environmental
323,323,323,323,855092576587849733,0,0,2017-04-20 16:15:31,"During your flight, there are certain items that should be kept with you at all times. , visit us &gt;",['#FlySmart'],['https://t.co/vYYlqnV1DN'],flight certain items kept times FlySmart visit us gt https co vYYlqnV1DN,"['flight', 'certain', 'items', 'kept', 'times', 'FlySmart', 'visit', 'us', 'gt', 'https', 'co', 'vYYlqnV1DN']","[u'flight', u'certain', u'item', u'kept', u'time', u'flysmart', u'visit', 'us', 'gt', u'https', 'co', u'vyylqnv1dn']","During your flight, there are certain items that should be kept with you at all times. #FlySmart, visit us &gt; https://t.co/vYYlqnV1DN",0.21428571428571427,Neutral,Social
324,324,324,324,854741894160666625,0,0,2017-04-19 17:02:02,Ce que vous devez savoir lorsque votre voyage aérien est perturbé &gt; érien és,"['#VoyageA', '#VoyageCanada', '#VolsRetard']",['https://t.co/kOfAIIp7Ck'],Ce que vous devez savoir lorsque votre voyage rien est gt https co kOfAIIp7Ck rien VoyageCanada,"['Ce', 'que', 'vous', 'devez', 'savoir', 'lorsque', 'votre', 'voyage', 'rien', 'est', 'gt', 'https', 'co', 'kOfAIIp7Ck', 'rien', 'VoyageCanada']","['ce', u'que', u'vous', u'devez', u'savoir', u'lorsqu', u'votr', u'voyag', u'rien', u'est', 'gt', u'https', 'co', u'kofaiip7ck', u'rien', u'voyagecanada']",Ce que vous devez savoir lorsque votre voyage aérien est perturbé &gt; https://t.co/kOfAIIp7Ck  #VoyageAérien #VoyageCanada #VolsRetardés,0.0,Neutral,Environmental
325,325,325,325,854711802327904256,0,0,2017-04-19 15:02:28,L'Office des du fourni les services de édiation et l'arbitrage &gt;,"['#transports', '#Canada', '#m']",['https://t.co/WrRBCGHhMb'],Office des transports du Canada fourni les services de diation et arbitrage gt https co WrRBCGHhMb,"['Office', 'des', 'transports', 'du', 'Canada', 'fourni', 'les', 'services', 'de', 'diation', 'et', 'arbitrage', 'gt', 'https', 'co', 'WrRBCGHhMb']","[u'offic', u'des', u'transport', 'du', u'canada', u'fourni', u'les', u'servic', 'de', u'diation', 'et', u'arbitrag', 'gt', u'https', 'co', u'wrrbcghhmb']",L'Office des #transports du #Canada fourni les services de #médiation et l'arbitrage &gt; https://t.co/WrRBCGHhMb,0.0,Neutral,Environmental
326,326,326,326,854409645556998145,0,0,2017-04-18 19:01:48,Le service de médiation fournit l'occasion d'engager une discussion fructueuse en face à face &gt;,"['#MuniCan', '#AgCan']","['https://t.co/8S1PspEuin', 'https://t.co/WbPVMPKOYE']",Le service de diation fournit occasion engager une discussion fructueuse en face face gt https co 8S1PspEuin MuniCan AgCan https co WbPVMPKOYE,"['Le', 'service', 'de', 'diation', 'fournit', 'occasion', 'engager', 'une', 'discussion', 'fructueuse', 'en', 'face', 'face', 'gt', 'https', 'co', '8S1PspEuin', 'MuniCan', 'AgCan', 'https', 'co', 'WbPVMPKOYE']","['le', u'servic', 'de', u'diation', u'fournit', u'occas', u'engag', u'une', u'discuss', u'fructueus', 'en', u'face', u'face', 'gt', u'https', 'co', u'8s1pspeuin', u'munican', u'agcan', u'https', 'co', u'wbpvmpkoy']",Le service de médiation fournit l'occasion d'engager une discussion fructueuse en face à face &gt; https://t.co/8S1PspEuin #MuniCan #AgCan https://t.co/WbPVMPKOYE,0.0,Neutral,Environmental
327,327,327,327,854371646530048001,2,1,2017-04-18 16:30:48,Qu'arrive-t-il si vous ratez votre vol? Visionnez notre vidéo pour connaître vos droits &gt; &gt;,['#MardiVoyage'],['https://t.co/6aLfVVJk9g'],Qu arrive il si vous ratez votre vol Visionnez notre pour tre vos droits gt https co 6aLfVVJk9g gt MardiVoyage,"['Qu', 'arrive', 'il', 'si', 'vous', 'ratez', 'votre', 'vol', 'Visionnez', 'notre', 'pour', 'tre', 'vos', 'droits', 'gt', 'https', 'co', '6aLfVVJk9g', 'gt', 'MardiVoyage']","['qu', u'arriv', 'il', 'si', u'vous', u'ratez', u'votr', u'vol', u'visionnez', u'notr', u'pour', u'tre', u'vos', u'droit', 'gt', u'https', 'co', u'6alfvvjk9g', 'gt', u'mardivoyag']",Qu'arrive-t-il si vous ratez votre vol? Visionnez notre vidéo pour connaître vos droits &gt; https://t.co/6aLfVVJk9g &gt; #MardiVoyage,0.0,Neutral,Economical
328,328,328,328,854047222496931840,0,0,2017-04-17 19:01:39,Vous voyagez par avion? Assurez-vous de bien connaître vos droits. Visionnez notre vidéo sur les tarifs aériens &gt;,[],['https://t.co/dEG4uQyi7m'],Vous voyagez par avion Assurez vous de bien tre vos droits Visionnez notre sur les tarifs riens gt https co dEG4uQyi7m,"['Vous', 'voyagez', 'par', 'avion', 'Assurez', 'vous', 'de', 'bien', 'tre', 'vos', 'droits', 'Visionnez', 'notre', 'sur', 'les', 'tarifs', 'riens', 'gt', 'https', 'co', 'dEG4uQyi7m']","[u'vous', u'voyagez', u'par', u'avion', u'assurez', u'vous', 'de', u'bien', u'tre', u'vos', u'droit', u'visionnez', u'notr', u'sur', u'les', u'tarif', u'rien', 'gt', u'https', 'co', u'deg4uqyi7m']",Vous voyagez par avion? Assurez-vous de bien connaître vos droits. Visionnez notre vidéo sur les tarifs aériens &gt; https://t.co/dEG4uQyi7m,0.0,Neutral,Economical
329,329,329,329,853994149875527681,0,0,2017-04-17 15:30:46,Découvrez qui a besoin d'une licence de cabotage &gt; C édition,"['#cabotage', '#exp', '#navire']",['https://t.co/ZuppolCXI'],couvrez qui besoin une licence de cabotage gt https co ZuppolCXIC cabotage dition navire,"['couvrez', 'qui', 'besoin', 'une', 'licence', 'de', 'cabotage', 'gt', 'https', 'co', 'ZuppolCXIC', 'cabotage', 'dition', 'navire']","[u'couvrez', u'qui', u'besoin', u'une', u'licenc', 'de', u'cabotag', 'gt', u'https', 'co', u'zuppolcx', u'cabotag', u'dition', u'navir']",Découvrez qui a besoin d'une licence de cabotage &gt; https://t.co/ZuppolCXIC #cabotage #expédition #navire,0.0,Neutral,Environmental
330,330,330,330,853639485451644928,0,0,2017-04-16 16:01:27,Assurez-vous de savoir de quels documents aura besoin votre enfant s'il voyage seul. Consultez PrenezL'airAverti à .,[],['https://t.co/Y3l4gmld8j'],Assurez vous de savoir de quels documents aura besoin votre enfant il voyage seul Consultez PrenezL airAverti https co Y3l4gmld8j,"['Assurez', 'vous', 'de', 'savoir', 'de', 'quels', 'documents', 'aura', 'besoin', 'votre', 'enfant', 'il', 'voyage', 'seul', 'Consultez', 'PrenezL', 'airAverti', 'https', 'co', 'Y3l4gmld8j']","[u'assurez', u'vous', 'de', u'savoir', 'de', u'quel', u'document', u'aura', u'besoin', u'votr', u'enfant', 'il', u'voyag', u'seul', u'consultez', u'prenezl', u'airaverti', u'https', 'co', u'y3l4gmld8j']",Assurez-vous de savoir de quels documents aura besoin votre enfant s'il voyage seul. Consultez PrenezL'airAverti à https://t.co/Y3l4gmld8j.,0.0,Neutral,Environmental
331,331,331,331,853261964214247425,0,0,2017-04-15 15:01:19,Votre en avion ne s'est pas déroulé comme prévu? Communiquez avec nous &gt; érien,"['#voyage', '#a', '#voyage', '#passager', '#canada']",['https://t.co/4wQm0LHiAY'],Votre voyage en avion ne est pas comme vu Communiquez avec nous gt https co 4wQm0LHiAY rien voyage passager canada,"['Votre', 'voyage', 'en', 'avion', 'ne', 'est', 'pas', 'comme', 'vu', 'Communiquez', 'avec', 'nous', 'gt', 'https', 'co', '4wQm0LHiAY', 'rien', 'voyage', 'passager', 'canada']","[u'votr', u'voyag', 'en', u'avion', 'ne', u'est', u'pas', u'comm', 'vu', u'communiquez', u'avec', u'nous', 'gt', u'https', 'co', u'4wqm0lhiay', u'rien', u'voyag', u'passag', u'canada']",Votre #voyage en avion ne s'est pas déroulé comme prévu? Communiquez avec nous &gt; https://t.co/4wQm0LHiAY #aérien #voyage #passager #canada,0.0,Neutral,Social
332,332,332,332,852975125255389189,0,0,2017-04-14 20:01:32,En savoir plus sur les services d'arbitrage &gt;,"['#ferroviaire', '#AgCan']",['https://t.co/JmX03htGve'],savoir plus les services arbitrage ferroviaire gt https co JmX03htGve AgCan,"['savoir', 'plus', 'les', 'services', 'arbitrage', 'ferroviaire', 'gt', 'https', 'co', 'JmX03htGve', 'AgCan']","[u'savoir', u'plus', u'les', u'servic', u'arbitrag', u'ferroviair', 'gt', u'https', 'co', u'jmx03htgve', u'agcan']",En savoir plus sur les services d'arbitrage #ferroviaire &gt; https://t.co/JmX03htGve #AgCan,0.0,Neutral,Environmental
333,333,333,333,852914799373635584,0,0,2017-04-14 16:01:49,Renseignez-vous sur les licences de cabotage à,['#cabotage'],"['https://t.co/CS8LndSMaG', 'https://t.co/iUGNHQivDJ']",Renseignez vous sur les licences de cabotage https co CS8LndSMaG cabotage https co iUGNHQivDJ,"['Renseignez', 'vous', 'sur', 'les', 'licences', 'de', 'cabotage', 'https', 'co', 'CS8LndSMaG', 'cabotage', 'https', 'co', 'iUGNHQivDJ']","[u'renseignez', u'vous', u'sur', u'les', u'licenc', 'de', u'cabotag', u'https', 'co', u'cs8lndsmag', u'cabotag', u'https', 'co', u'iugnhqivdj']",Renseignez-vous sur les licences de cabotage à https://t.co/CS8LndSMaG #cabotage https://t.co/iUGNHQivDJ,0.0,Neutral,Environmental
334,334,334,334,852597634237964290,0,0,2017-04-13 19:01:31,Nous pouvons aider avec les différends sur les franchissements routiers et par desserte &gt; 9,"['#ferroviaires', '#CdnMuni']",['https://t.co/4HNIdxDjB'],Nous pouvons aider avec les rends ferroviaires sur les franchissements routiers et par desserte gt https co 4HNIdxDjB9 CdnMuni,"['Nous', 'pouvons', 'aider', 'avec', 'les', 'rends', 'ferroviaires', 'sur', 'les', 'franchissements', 'routiers', 'et', 'par', 'desserte', 'gt', 'https', 'co', '4HNIdxDjB9', 'CdnMuni']","[u'nous', u'pouvon', u'aider', u'avec', u'les', u'rend', u'ferroviair', u'sur', u'les', u'franchiss', u'routier', 'et', u'par', u'dessert', 'gt', u'https', 'co', u'4hnidxdjb9', u'cdnmuni']",Nous pouvons aider avec les différends #ferroviaires sur les franchissements routiers et par desserte &gt; https://t.co/4HNIdxDjB9 #CdnMuni,0.0,Neutral,Environmental
335,335,335,335,852552547793502209,0,0,2017-04-13 16:02:21,"Plus rapide qu'un train à grande vitesse? Peut-être pas, mais la médiation est un bon choix &gt;",[],['https://t.co/1NfcBqm6pX'],Plus rapide qu un train grande vitesse Peut pas mais la diation est un bon choix gt https co 1NfcBqm6pX,"['Plus', 'rapide', 'qu', 'un', 'train', 'grande', 'vitesse', 'Peut', 'pas', 'mais', 'la', 'diation', 'est', 'un', 'bon', 'choix', 'gt', 'https', 'co', '1NfcBqm6pX']","[u'plus', u'rapid', 'qu', 'un', u'train', u'grand', u'vitess', u'peut', u'pas', u'mai', 'la', u'diation', u'est', 'un', u'bon', u'choix', 'gt', u'https', 'co', u'1nfcbqm6px']","Plus rapide qu'un train à grande vitesse? Peut-être pas, mais la médiation est un bon choix &gt; https://t.co/1NfcBqm6pX",0.0,Neutral,Social
336,336,336,336,852212385922392065,0,0,2017-04-12 17:30:40,LSV? Nous pouvons apporter de l'aide en ce qui concerne les plaintes et les différends liés au transport maritime &gt;,[],['https://t.co/fKH0bDACzB'],LSV Nous pouvons apporter de aide en ce qui concerne les plaintes et les rends au transport maritime gt https co fKH0bDACzB,"['LSV', 'Nous', 'pouvons', 'apporter', 'de', 'aide', 'en', 'ce', 'qui', 'concerne', 'les', 'plaintes', 'et', 'les', 'rends', 'au', 'transport', 'maritime', 'gt', 'https', 'co', 'fKH0bDACzB']","[u'lsv', u'nous', u'pouvon', u'apport', 'de', u'aid', 'en', 'ce', u'qui', u'concern', u'les', u'plaint', 'et', u'les', u'rend', 'au', u'transport', u'maritim', 'gt', u'https', 'co', u'fkh0bdaczb']",LSV? Nous pouvons apporter de l'aide en ce qui concerne les plaintes et les différends liés au transport maritime &gt; https://t.co/fKH0bDACzB,0.0,Neutral,Environmental
337,337,337,337,852144876376535040,0,0,2017-04-12 13:02:25,"Enregistrement, , , d'embarquement sur votre ? Consultez le UD","['#retards', '#annulations', '#refus', '#vol']","['https://t.co/db70ipXFCo', 'https://t.co/7acEsrEA']",Enregistrement retards annulations refus embarquement vol Consultez https co db70ipXFCo https co 7acEsrEAUD,"['Enregistrement', 'retards', 'annulations', 'refus', 'embarquement', 'vol', 'Consultez', 'https', 'co', 'db70ipXFCo', 'https', 'co', '7acEsrEAUD']","[u'enregistr', u'retard', u'annul', u'refus', u'embarqu', u'vol', u'consultez', u'https', 'co', u'db70ipxfco', u'https', 'co', u'7acesreaud']","Enregistrement, #retards, #annulations, #refus d'embarquement sur votre #vol? Consultez le https://t.co/db70ipXFCo https://t.co/7acEsrEAUD",-0.9,Negative,Environmental
338,338,338,338,851880182524891141,0,0,2017-04-11 19:30:37,Pour en savoir plus sur nos services de médiation et de règlement des différends &gt;,['#marchandises'],['https://t.co/E78ejvq8x5'],Pour en savoir plus sur nos services de diation et de glement des rends gt https co E78ejvq8x5 marchandises,"['Pour', 'en', 'savoir', 'plus', 'sur', 'nos', 'services', 'de', 'diation', 'et', 'de', 'glement', 'des', 'rends', 'gt', 'https', 'co', 'E78ejvq8x5', 'marchandises']","[u'pour', 'en', u'savoir', u'plus', u'sur', u'nos', u'servic', 'de', u'diation', 'et', 'de', u'glement', u'des', u'rend', 'gt', u'https', 'co', u'e78ejvq8x5', u'marchandis']",Pour en savoir plus sur nos services de médiation et de règlement des différends &gt; https://t.co/E78ejvq8x5 #marchandises,0.0,Neutral,Environmental
339,339,339,339,851834916262334464,0,0,2017-04-11 16:30:45,Problèmes avec votre vol? Assurez-vous de conserver une copie de votre correspondance. Plus d'info &gt;,['#MardiVoyage'],['https://t.co/JU68dcXErp'],mes avec votre vol Assurez vous de conserver une copie de votre correspondance Plus info gt https co JU68dcXErp MardiVoyage,"['mes', 'avec', 'votre', 'vol', 'Assurez', 'vous', 'de', 'conserver', 'une', 'copie', 'de', 'votre', 'correspondance', 'Plus', 'info', 'gt', 'https', 'co', 'JU68dcXErp', 'MardiVoyage']","[u'mes', u'avec', u'votr', u'vol', u'assurez', u'vous', 'de', u'conserv', u'une', u'copi', 'de', u'votr', u'correspond', u'plus', u'info', 'gt', u'https', 'co', u'ju68dcxerp', u'mardivoyag']",Problèmes avec votre vol? Assurez-vous de conserver une copie de votre correspondance. Plus d'info &gt; https://t.co/JU68dcXErp #MardiVoyage,0.0,Neutral,Environmental
340,340,340,340,851506367378673664,0,0,2017-04-10 18:45:12,Respectez les délais d'enregistrement de votre transporteur et vérifiez bien le statut de votre vol très à l'avance,[],['https://t.co/hciKloMASr'],Respectez les lais enregistrement de votre transporteur et rifiez bien le statut de votre vol avance https co hciKloMASr,"['Respectez', 'les', 'lais', 'enregistrement', 'de', 'votre', 'transporteur', 'et', 'rifiez', 'bien', 'le', 'statut', 'de', 'votre', 'vol', 'avance', 'https', 'co', 'hciKloMASr']","[u'respectez', u'les', u'lai', u'enregistr', 'de', u'votr', u'transporteur', 'et', u'rifiez', u'bien', 'le', u'statut', 'de', u'votr', u'vol', u'avanc', u'https', 'co', u'hciklomasr']",Respectez les délais d'enregistrement de votre transporteur et vérifiez bien le statut de votre vol très à l'avance https://t.co/hciKloMASr,0.0,Neutral,Environmental
341,341,341,341,851468606747574273,0,0,2017-04-10 16:15:10,"Une réservation ne garantit pas une place à bord d'un vol. Pour plus d'information, consultez Prenez L'air Averti à",[],['https://t.co/hciKloMASr'],Une servation ne garantit pas une place bord un vol Pour plus information consultez Prenez air Averti https co hciKloMASr,"['Une', 'servation', 'ne', 'garantit', 'pas', 'une', 'place', 'bord', 'un', 'vol', 'Pour', 'plus', 'information', 'consultez', 'Prenez', 'air', 'Averti', 'https', 'co', 'hciKloMASr']","[u'une', u'servat', 'ne', u'garantit', u'pas', u'une', u'place', u'bord', 'un', u'vol', u'pour', u'plus', u'inform', u'consultez', u'prenez', u'air', u'averti', u'https', 'co', u'hciklomasr']","Une réservation ne garantit pas une place à bord d'un vol. Pour plus d'information, consultez Prenez L'air Averti à https://t.co/hciKloMASr",0.0,Neutral,Environmental
342,342,342,342,850408285840830464,2,0,2017-04-07 18:01:49,Essayez le édiation. Il emploie une communication ouverte &amp; respectueuse de résoudre les différends &gt; D,"['#m', '#AgCan']",['https://t.co/eaKU0VeIm'],Essayez le diation Il emploie une communication ouverte amp respectueuse de soudre les rends gt https co eaKU0VeImD AgCan,"['Essayez', 'le', 'diation', 'Il', 'emploie', 'une', 'communication', 'ouverte', 'amp', 'respectueuse', 'de', 'soudre', 'les', 'rends', 'gt', 'https', 'co', 'eaKU0VeImD', 'AgCan']","[u'essayez', 'le', u'diation', 'il', u'emploi', u'une', u'communic', u'ouvert', u'amp', u'respectueus', 'de', u'soudr', u'les', u'rend', 'gt', u'https', 'co', u'eaku0veimd', u'agcan']",Essayez le #médiation. Il emploie une communication ouverte &amp; respectueuse de résoudre les différends &gt; https://t.co/eaKU0VeImD #AgCan,0.0,Neutral,Environmental
343,343,343,343,849283153302781952,0,0,2017-04-04 15:30:57,Renseignez-vous sur les d'avion et les de voyager &gt;,"['#billets', '#tarifs', '#avant', '#voyagecdn', '#MardiVoyage']","['https://t.co/dEG4uQyi7m', 'https://t.co/huSXfv0Mvj']",Renseignez les billets avion les tarifs avant voyager gt https co dEG4uQyi7m voyagecdn MardiVoyage https co huSXfv0Mvj,"['Renseignez', 'les', 'billets', 'avion', 'les', 'tarifs', 'avant', 'voyager', 'gt', 'https', 'co', 'dEG4uQyi7m', 'voyagecdn', 'MardiVoyage', 'https', 'co', 'huSXfv0Mvj']","[u'renseignez', u'les', u'billet', u'avion', u'les', u'tarif', u'avant', u'voyag', 'gt', u'https', 'co', u'deg4uqyi7m', u'voyagecdn', u'mardivoyag', u'https', 'co', u'husxfv0mvj']",Renseignez-vous sur les #billets d'avion et les #tarifs #avant de voyager &gt; https://t.co/dEG4uQyi7m #voyagecdn #MardiVoyage https://t.co/huSXfv0Mvj,0.0,Neutral,Social
344,344,344,344,848913539049848832,0,0,2017-04-03 15:02:14,? peut vous aider avec les plaintes de bruit et vibrations ferroviaires 8,['#LSV'],['https://t.co/smfLHI4QE'],LSV peut aider les plaintes bruit vibrations ferroviaires https co smfLHI4QE8,"['LSV', 'peut', 'aider', 'les', 'plaintes', 'bruit', 'vibrations', 'ferroviaires', 'https', 'co', 'smfLHI4QE8']","[u'lsv', u'peut', u'aider', u'les', u'plaint', u'bruit', u'vibrat', u'ferroviair', u'https', 'co', u'smflhi4qe8']",#LSV? @OTC_gc peut vous aider avec les plaintes de bruit et vibrations ferroviaires https://t.co/smfLHI4QE8,0.0,Neutral,Environmental
345,345,345,345,847871600003354626,0,0,2017-03-31 18:01:56,LSV? Les et terminaux doivent fournir des accommodements pour les personnes ayant une déficience &gt;,['#transporteurs'],['https://t.co/5kznvShINA'],LSV Les transporteurs et terminaux doivent fournir des accommodements pour les personnes ayant une ficience gt https co 5kznvShINA,"['LSV', 'Les', 'transporteurs', 'et', 'terminaux', 'doivent', 'fournir', 'des', 'accommodements', 'pour', 'les', 'personnes', 'ayant', 'une', 'ficience', 'gt', 'https', 'co', '5kznvShINA']","[u'lsv', u'les', u'transporteur', 'et', u'terminaux', u'doivent', u'fournir', u'des', u'accommod', u'pour', u'les', u'personn', u'ayant', u'une', u'ficienc', 'gt', u'https', 'co', u'5kznvshina']",LSV? Les #transporteurs et terminaux doivent fournir des accommodements pour les personnes ayant une déficience &gt;  https://t.co/5kznvShINA,0.0,Neutral,Environmental
