,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
1031,1031,1031,1031,863001165302247424,0,1,2017-05-12 12:01:26,Vroum vroum! Les motos sortent avec le beau temps. Il y en a plus de k au . 9,"['#Canada', '#PartageonsLaRoute']","['https://t.co/7uER5akis', 'https://t.co/xg85NkqH7z']",Vroum vroum Les motos sortent beau temps plus 700k Canada PartageonsLaRoute https co 7uER5akis9 https co xg85NkqH7z,"['Vroum', 'vroum', 'Les', 'motos', 'sortent', 'beau', 'temps', 'plus', '700k', 'Canada', 'PartageonsLaRoute', 'https', 'co', '7uER5akis9', 'https', 'co', 'xg85NkqH7z']","[u'vroum', u'vroum', u'les', u'moto', u'sortent', u'beau', u'temp', u'plus', u'700k', u'canada', u'partageonslarout', u'https', 'co', u'7uer5akis9', u'https', 'co', u'xg85nkqh7z']",Vroum vroum! Les motos sortent avec le beau temps. Il y en a plus de 700k au #Canada. #PartageonsLaRoute https://t.co/7uER5akis9 https://t.co/xg85NkqH7z,0.0,Neutral,Environmental
1032,1032,1032,1032,862819817388216321,2,0,2017-05-12 00:00:49,Les bateaux abandonnés peuvent être dangereux pour la sécurité et l’environnement sur ôtes.,['#NosC'],['https://t.co/MxhUYtCqPq'],Les bateaux peuvent dangereux pour la et environnement sur tes https co MxhUYtCqPq,"['Les', 'bateaux', 'peuvent', 'dangereux', 'pour', 'la', 'et', 'environnement', 'sur', 'tes', 'https', 'co', 'MxhUYtCqPq']","[u'les', u'bateaux', u'peuvent', u'dangereux', u'pour', 'la', 'et', u'environn', u'sur', u'tes', u'https', 'co', u'mxhuytcqpq']",Les bateaux abandonnés peuvent être dangereux pour la sécurité et l’environnement sur #NosCôtes. https://t.co/MxhUYtCqPq,0.0,Neutral,Environmental
1033,1033,1033,1033,862792802404634624,1,0,2017-05-11 22:13:28,"En raison des débris dans les endroits inondés, les plaisanciers doivent être prudents et ralentir écuritéMaritime",['#S'],[],En raison des bris dans les endroits les plaisanciers doivent prudents et ralentir Maritime,"['En', 'raison', 'des', 'bris', 'dans', 'les', 'endroits', 'les', 'plaisanciers', 'doivent', 'prudents', 'et', 'ralentir', 'Maritime']","['en', u'raison', u'des', u'bris', u'dan', u'les', u'endroit', u'les', u'plaisanci', u'doivent', u'prudent', 'et', u'ralentir', u'maritim']","En raison des débris dans les endroits inondés, les plaisanciers doivent être prudents et ralentir #SécuritéMaritime",0.0,Neutral,Economical
1034,1034,1034,1034,862781064900734976,1,0,2017-05-11 21:26:50,: . avise de nouveau les propriétaires d’un rappel sur les Hercules ALL TRAC A/T -2011 https://…,['#pneus'],['https://\xe2\x80\xa6'],RT salledepresseGC avise de nouveau les taires un rappel sur les pneus Hercules TRAC 2007 2011 https,"['RT', 'salledepresseGC', 'avise', 'de', 'nouveau', 'les', 'taires', 'un', 'rappel', 'sur', 'les', 'pneus', 'Hercules', 'TRAC', '2007', '2011', 'https']","['rt', u'salledepressegc', u'avis', 'de', u'nouveau', u'les', u'tair', 'un', u'rappel', u'sur', u'les', u'pneus', u'hercul', u'trac', u'2007', u'2011', u'https']",RT @salledepresseGC: .@Transports_gc avise de nouveau les propriétaires d’un rappel sur les #pneus Hercules ALL TRAC A/T 2007-2011 https://…,0.0,Neutral,Environmental
1035,1035,1035,1035,862751833579716610,0,0,2017-05-11 19:30:40,"Profitez de vos balades à vélo cet été, mais prenez votre temps et gardez les yeux ouverts. Les automobilistes ne vous voient pas toujours.",[],[],Profitez de vos balades lo cet mais prenez votre temps et gardez les yeux ouverts Les automobilistes ne vous voient pas toujours,"['Profitez', 'de', 'vos', 'balades', 'lo', 'cet', 'mais', 'prenez', 'votre', 'temps', 'et', 'gardez', 'les', 'yeux', 'ouverts', 'Les', 'automobilistes', 'ne', 'vous', 'voient', 'pas', 'toujours']","[u'profitez', 'de', u'vos', u'balad', 'lo', u'cet', u'mai', u'prenez', u'votr', u'temp', 'et', u'gardez', u'les', u'yeux', u'ouvert', u'les', u'automobilist', 'ne', u'vous', u'voient', u'pas', u'toujour']","Profitez de vos balades à vélo cet été, mais prenez votre temps et gardez les yeux ouverts. Les automobilistes ne vous voient pas toujours.",0.0,Neutral,Environmental
1036,1036,1036,1036,862687302186913792,1,0,2017-05-11 15:14:15,: . : Allocution du ministre Garneau au forum stratégique sur les de la http…,['#transports'],[],RT salledepresseGC Allocution du ministre Garneau au forum gique sur les transports de la chambremontreal,"['RT', 'salledepresseGC', 'Allocution', 'du', 'ministre', 'Garneau', 'au', 'forum', 'gique', 'sur', 'les', 'transports', 'de', 'la', 'chambremontreal']","['rt', u'salledepressegc', u'allocut', 'du', u'ministr', u'garneau', 'au', u'forum', u'giqu', u'sur', u'les', u'transport', 'de', 'la', u'chambremontr']",RT @salledepresseGC: .@Transports_gc : Allocution du ministre Garneau au forum stratégique sur les #transports de la  @chambremontreal http…,0.0,Neutral,Environmental
1037,1037,1037,1037,862638761578049536,1,2,2017-05-11 12:01:22,"étro En mai , le a pris le contrôle de son espace aérien après la signature de l’Accord du NORAD.","['#JeudiR', '#Canada']",[],tro En mai 1975 le Canada pris le le de son espace rien la signature de Accord du NORAD,"['tro', 'En', 'mai', '1975', 'le', 'Canada', 'pris', 'le', 'le', 'de', 'son', 'espace', 'rien', 'la', 'signature', 'de', 'Accord', 'du', 'NORAD']","[u'tro', 'en', u'mai', u'1975', 'le', u'canada', u'pris', 'le', 'le', 'de', u'son', u'espac', u'rien', 'la', u'signatur', 'de', u'accord', 'du', u'norad']","#JeudiRétro En mai 1975, le #Canada a pris le contrôle de son espace aérien après la signature de l’Accord du NORAD.",0.0,Neutral,Environmental
1038,1038,1038,1038,862457470027014144,5,2,2017-05-11 00:00:59,"Si vous voyez qu’un avion est la cible d’un pointeur , sans tarder!","['#laser', '#SignalezLe']","['https://t.co/hQYD6IbVqZ', 'https://t.co/9fxj8vB5Cl']",Si vous voyez un avion est la cible un pointeur laser SignalezLe sans tarder https co hQYD6IbVqZ https co 9fxj8vB5Cl,"['Si', 'vous', 'voyez', 'un', 'avion', 'est', 'la', 'cible', 'un', 'pointeur', 'laser', 'SignalezLe', 'sans', 'tarder', 'https', 'co', 'hQYD6IbVqZ', 'https', 'co', '9fxj8vB5Cl']","['si', u'vous', u'voyez', 'un', u'avion', u'est', 'la', u'cibl', 'un', u'pointeur', u'laser', u'signalezl', u'san', u'tarder', u'https', 'co', u'hqyd6ibvqz', u'https', 'co', u'9fxj8vb5cl']","Si vous voyez qu’un avion est la cible d’un pointeur #laser, #SignalezLe sans tarder! https://t.co/hQYD6IbVqZ https://t.co/9fxj8vB5Cl",0.0,Neutral,Social
1039,1039,1039,1039,862427284720025601,4,2,2017-05-10 22:01:02,Une dans la voiture peut être utile en comme en été.,"['#TrousseDurgence', '#hiver', '#', '#SemaineSC']",['https://t.co/6jyo2hk3BM'],Une TrousseDurgence dans la voiture peut utile en hiver comme en https co 6jyo2hk3BM SemaineSC,"['Une', 'TrousseDurgence', 'dans', 'la', 'voiture', 'peut', 'utile', 'en', 'hiver', 'comme', 'en', 'https', 'co', '6jyo2hk3BM', 'SemaineSC']","[u'une', u'troussedurg', u'dan', 'la', u'voitur', u'peut', u'util', 'en', u'hiver', u'comm', 'en', u'https', 'co', u'6jyo2hk3bm', u'semainesc']",Une #TrousseDurgence dans la voiture peut être utile en #hiver comme en #été. https://t.co/6jyo2hk3BM #SemaineSC,0.0,Neutral,Social
1040,1040,1040,1040,862396898245824514,1,0,2017-05-10 20:00:17,: Ford F-150. Pompe à vide électrique: une défaillance pourrait réduire l’assistance au freinage,"['#Rappel', '#Camions']","['https://t.co/jDaqXTVo9s', 'https://t.co/msx1S3lj7j']",Rappel Camions Ford 150 Pompe vide lectrique une faillance pourrait duire assistance au freinage https co jDaqXTVo9s https co msx1S3lj7j,"['Rappel', 'Camions', 'Ford', '150', 'Pompe', 'vide', 'lectrique', 'une', 'faillance', 'pourrait', 'duire', 'assistance', 'au', 'freinage', 'https', 'co', 'jDaqXTVo9s', 'https', 'co', 'msx1S3lj7j']","[u'rappel', u'camion', u'ford', u'150', u'pomp', u'vide', u'lectriqu', u'une', u'faillanc', u'pourrait', u'duir', u'assist', 'au', u'freinag', u'https', 'co', u'jdaqxtvo9', u'https', 'co', u'msx1s3lj7j']",#Rappel: #Camions Ford F-150. Pompe à vide électrique: une défaillance pourrait réduire l’assistance au freinage https://t.co/jDaqXTVo9s https://t.co/msx1S3lj7j,0.0,Neutral,Social
1041,1041,1041,1041,862374234445815808,1,1,2017-05-10 18:30:14,Pour de l’info sur les solutions d’adaptation aux pour les réseaux de au Canada:,"['#ChangementsClimatiques', '#transport']",['https://t.co/sm6itnNiNt'],Pour de info sur les solutions adaptation aux ChangementsClimatiques pour les seaux de transport au Canada https co sm6itnNiNt,"['Pour', 'de', 'info', 'sur', 'les', 'solutions', 'adaptation', 'aux', 'ChangementsClimatiques', 'pour', 'les', 'seaux', 'de', 'transport', 'au', 'Canada', 'https', 'co', 'sm6itnNiNt']","[u'pour', 'de', u'info', u'sur', u'les', u'solut', u'adapt', u'aux', u'changementsclimatiqu', u'pour', u'les', u'seaux', 'de', u'transport', 'au', u'canada', u'https', 'co', u'sm6itnnint']","Pour de l’info sur les solutions d’adaptation aux #ChangementsClimatiques pour les réseaux de #transport au Canada:
https://t.co/sm6itnNiNt",0.0,Neutral,Environmental
1042,1042,1042,1042,862340250538045440,1,0,2017-05-10 16:15:11,: Porsche Macan. Fuite de carburant possible si bride du filtre de pompe à carburant se fissure,"['#Rappel', '#VUS']","['https://t.co/4yJQCbVdoL', 'https://t.co/TmCmaF5ZuK']",Rappel VUS Porsche Macan Fuite de carburant possible si bride du filtre de pompe carburant se fissure https co 4yJQCbVdoL https co TmCmaF5ZuK,"['Rappel', 'VUS', 'Porsche', 'Macan', 'Fuite', 'de', 'carburant', 'possible', 'si', 'bride', 'du', 'filtre', 'de', 'pompe', 'carburant', 'se', 'fissure', 'https', 'co', '4yJQCbVdoL', 'https', 'co', 'TmCmaF5ZuK']","[u'rappel', u'vus', u'porsch', u'macan', u'fuit', 'de', u'carbur', u'possibl', 'si', u'bride', 'du', u'filtr', 'de', u'pomp', u'carbur', 'se', u'fissur', u'https', 'co', u'4yjqcbvdol', u'https', 'co', u'tmcmaf5zuk']",#Rappel: #VUS Porsche Macan. Fuite de carburant possible si bride du filtre de pompe à carburant se fissure https://t.co/4yJQCbVdoL https://t.co/TmCmaF5ZuK,0.0,Neutral,Environmental
1043,1043,1043,1043,862276372559011840,0,0,2017-05-10 12:01:22,-2016: L’ÉquipeDuPNSA a observé navires et en a suivi à l’aide de son système d’identification automatique.,"['#', '#Canada150']",['https://t.co/dSSu0X2Y1r'],2015 2016 quipeDuPNSA 17 427 navires et en suivi 224 734 aide de son identification automatique Canada150 https co dSSu0X2Y1r,"['2015', '2016', 'quipeDuPNSA', '17', '427', 'navires', 'et', 'en', 'suivi', '224', '734', 'aide', 'de', 'son', 'identification', 'automatique', 'Canada150', 'https', 'co', 'dSSu0X2Y1r']","[u'2015', u'2016', u'quipedupnsa', '17', u'427', u'navir', 'et', 'en', u'suivi', u'224', u'734', u'aid', 'de', u'son', u'identif', u'automatiqu', u'canada150', u'https', 'co', u'dssu0x2y1r']",2015-2016: L’#ÉquipeDuPNSA a observé 17 427 navires et en a suivi 224 734 à l’aide de son système d’identification automatique. #Canada150 https://t.co/dSSu0X2Y1r,0.0,Neutral,Social
1044,1044,1044,1044,862095051622690816,3,2,2017-05-10 00:00:51,Une simple distraction peut être catastrophique. La conduite exige une grande concentration.,"['#LaisseFaireLeCellulaire', '#UNRoadSafetyWeek']",['https://t.co/8NpP1H4ELp'],Une simple distraction peut catastrophique La conduite exige une grande concentration LaisseFaireLeCellulaire UNRoadSafetyWeek https co 8NpP1H4ELp,"['Une', 'simple', 'distraction', 'peut', 'catastrophique', 'La', 'conduite', 'exige', 'une', 'grande', 'concentration', 'LaisseFaireLeCellulaire', 'UNRoadSafetyWeek', 'https', 'co', '8NpP1H4ELp']","[u'une', u'simpl', u'distract', u'peut', u'catastrophiqu', 'la', u'conduit', u'exig', u'une', u'grand', u'concentr', u'laissefairelecellulair', u'unroadsafetyweek', u'https', 'co', u'8npp1h4elp']",Une simple distraction peut être catastrophique. La conduite exige une grande concentration. #LaisseFaireLeCellulaire #UNRoadSafetyWeek https://t.co/8NpP1H4ELp,0.0,Neutral,Environmental
1045,1045,1045,1045,862057146636275713,3,4,2017-05-09 21:30:14,Inondations: Notre ÉquipeDuPNSA dans la région de éal ajd pour évaluer les dommages. D,"['#', '#Montr']",['https://t.co/AYC9MO1iR'],Inondations Notre quipeDuPNSA dans la gion de al ajd pour valuer les dommages https co AYC9MO1iRD,"['Inondations', 'Notre', 'quipeDuPNSA', 'dans', 'la', 'gion', 'de', 'al', 'ajd', 'pour', 'valuer', 'les', 'dommages', 'https', 'co', 'AYC9MO1iRD']","[u'inond', u'notr', u'quipedupnsa', u'dan', 'la', u'gion', 'de', 'al', u'ajd', u'pour', u'valuer', u'les', u'dommag', u'https', 'co', u'ayc9mo1ird']",Inondations: Notre #ÉquipeDuPNSA dans la région de #Montréal ajd pour évaluer les dommages. https://t.co/AYC9MO1iRD,0.0,Neutral,Environmental
1046,1046,1046,1046,862049595559378945,6,3,2017-05-09 21:00:14,Inondations: Notre ÉquipeDuPNSA a survolé la ajd. Rappel à tous qu’il y a des limites de vitesse en place,"['#', '#VoieMaritimeduSaintLaurent']",['https://t.co/hcofu3RaQM'],Inondations Notre quipeDuPNSA la VoieMaritimeduSaintLaurent ajd Rappel tous il des limites de vitesse en place https co hcofu3RaQM,"['Inondations', 'Notre', 'quipeDuPNSA', 'la', 'VoieMaritimeduSaintLaurent', 'ajd', 'Rappel', 'tous', 'il', 'des', 'limites', 'de', 'vitesse', 'en', 'place', 'https', 'co', 'hcofu3RaQM']","[u'inond', u'notr', u'quipedupnsa', 'la', u'voiemaritimedusaintlaur', u'ajd', u'rappel', u'tous', 'il', u'des', u'limit', 'de', u'vitess', 'en', u'place', u'https', 'co', u'hcofu3raqm']",Inondations: Notre #ÉquipeDuPNSA a survolé la #VoieMaritimeduSaintLaurent ajd. Rappel à tous qu’il y a des limites de vitesse en place https://t.co/hcofu3RaQM,0.0,Neutral,Environmental
1047,1047,1047,1047,862032829177311232,17,12,2017-05-09 19:53:36,"Utiliser un où il y a des premiers intervenants, c’est illégal. Sans , aucun survol de zones inondées!","['#drone', '#COAS']","['https://t.co/zlX26ZVIBs', 'https://t.co/bZXDhpnFQy']",Utiliser un drone il des premiers intervenants est gal Sans COAS aucun survol de zones es https co zlX26ZVIBs https co bZXDhpnFQy,"['Utiliser', 'un', 'drone', 'il', 'des', 'premiers', 'intervenants', 'est', 'gal', 'Sans', 'COAS', 'aucun', 'survol', 'de', 'zones', 'es', 'https', 'co', 'zlX26ZVIBs', 'https', 'co', 'bZXDhpnFQy']","[u'utilis', 'un', u'drone', 'il', u'des', u'premier', u'interven', u'est', u'gal', u'san', u'coa', u'aucun', u'survol', 'de', u'zone', 'es', u'https', 'co', u'zlx26zvib', u'https', 'co', u'bzxdhpnfqi']","Utiliser un #drone où il y a des premiers intervenants, c’est illégal. Sans #COAS, aucun survol de zones inondées! https://t.co/zlX26ZVIBs https://t.co/bZXDhpnFQy",0.0,Neutral,Social
1048,1048,1048,1048,861943946460659713,2,2,2017-05-09 14:00:25,"Intervention à la suite des inondations: nous travaillons en collaboration avec , et",[],[],Intervention la suite des inondations nous travaillons en collaboration avec DefenseCanada et,"['Intervention', 'la', 'suite', 'des', 'inondations', 'nous', 'travaillons', 'en', 'collaboration', 'avec', 'DefenseCanada', 'et']","[u'intervent', 'la', u'suit', u'des', u'inond', u'nous', u'travaillon', 'en', u'collabor', u'avec', u'defensecanada', 'et']","Intervention à la suite des inondations: nous travaillons en collaboration avec @DefenseCanada, @Securite_Canada et @GCC_CCG",0.0,Neutral,Social
1049,1049,1049,1049,861931551470354436,0,0,2017-05-09 13:11:10,Combien y a-t-il eu de ministres des Transports à ce jour?,['#MardiDevinette'],[],MardiDevinette Combien il eu de ministres des Transports ce jour,"['MardiDevinette', 'Combien', 'il', 'eu', 'de', 'ministres', 'des', 'Transports', 'ce', 'jour']","[u'mardidevinett', u'combien', 'il', 'eu', 'de', u'ministr', u'des', u'transport', 'ce', u'jour']",#MardiDevinette Combien y a-t-il eu de ministres des Transports à ce jour?,0.0,Neutral,Economical
1050,1050,1050,1050,861732734489829379,3,3,2017-05-09 00:01:08,Nous collaborons avec vous pour toute urgence sur le réseau de transport cdn Uc,['#SemaineSC'],"['https://t.co/7fSarktz5k', 'https://t.co/srbamv4z']",Nous collaborons avec Preparez vous pour toute urgence sur le seau de transport cdn SemaineSC https co 7fSarktz5k https co srbamv4zUc,"['Nous', 'collaborons', 'avec', 'Preparez', 'vous', 'pour', 'toute', 'urgence', 'sur', 'le', 'seau', 'de', 'transport', 'cdn', 'SemaineSC', 'https', 'co', '7fSarktz5k', 'https', 'co', 'srbamv4zUc']","[u'nous', u'collaboron', u'avec', u'preparez', u'vous', u'pour', u'tout', u'urgenc', u'sur', 'le', u'seau', 'de', u'transport', u'cdn', u'semainesc', u'https', 'co', u'7fsarktz5k', u'https', 'co', u'srbamv4zuc']",Nous collaborons avec @Preparez vous pour toute urgence sur le réseau de transport cdn #SemaineSC https://t.co/7fSarktz5k https://t.co/srbamv4zUc,0.0,Neutral,Environmental
1051,1051,1051,1051,861717410398842880,6,5,2017-05-08 23:00:15,Inondations dans la région d’-: notre ÉquipeDuPNSA prête main-forte.,"['#Ottawa', '#Gatineau', '#', '#OttNews']",['https://t.co/HITF3FYQnL'],Inondations dans la gion Ottawa Gatineau notre quipeDuPNSA main forte OttNews https co HITF3FYQnL,"['Inondations', 'dans', 'la', 'gion', 'Ottawa', 'Gatineau', 'notre', 'quipeDuPNSA', 'main', 'forte', 'OttNews', 'https', 'co', 'HITF3FYQnL']","[u'inond', u'dan', 'la', u'gion', u'ottawa', u'gatineau', u'notr', u'quipedupnsa', u'main', u'fort', u'ottnew', u'https', 'co', u'hitf3fyqnl']",Inondations dans la région d’#Ottawa-#Gatineau: notre #ÉquipeDuPNSA prête main-forte. #OttNews https://t.co/HITF3FYQnL,0.0,Neutral,Environmental
1052,1052,1052,1052,861709707039449093,8,2,2017-05-08 22:29:38,Limites de vitesse sur la entre Kingston et l’est de L’Île d’Orléans,"['#VoieMaritimeDuSaintLaurent', '#QC', '#YGK', '#MTL']",[],Limites de vitesse sur la VoieMaritimeDuSaintLaurent entre Kingston et est de le ans QC YGK MTL,"['Limites', 'de', 'vitesse', 'sur', 'la', 'VoieMaritimeDuSaintLaurent', 'entre', 'Kingston', 'et', 'est', 'de', 'le', 'ans', 'QC', 'YGK', 'MTL']","[u'limit', 'de', u'vitess', u'sur', 'la', u'voiemaritimedusaintlaur', u'entr', u'kingston', 'et', u'est', 'de', 'le', u'an', 'qc', u'ygk', u'mtl']",Limites de vitesse sur la #VoieMaritimeDuSaintLaurent entre Kingston et l’est de L’Île d’Orléans #QC #YGK #MTL,0.0,Neutral,Environmental
1053,1053,1053,1053,861702299747536896,1,0,2017-05-08 22:00:12,Inondations: nos équipes d’intervention spécialisées en état d’alerte et prêtes à aider nos partenaires fédéraux,[],[],Inondations nos quipes intervention es en tat alerte et aider nos partenaires raux,"['Inondations', 'nos', 'quipes', 'intervention', 'es', 'en', 'tat', 'alerte', 'et', 'aider', 'nos', 'partenaires', 'raux']","[u'inond', u'nos', u'quip', u'intervent', 'es', 'en', u'tat', u'alert', 'et', u'aider', u'nos', u'partenair', u'raux']",Inondations: nos équipes d’intervention spécialisées en état d’alerte et prêtes à aider nos partenaires fédéraux,0.0,Neutral,Environmental
1054,1054,1054,1054,861672350290518017,0,0,2017-05-08 20:01:12,Vos coordonnées doivent figurer sur le utilisé dans vos loisirs. Voir les nouvelles règles:,"['#drone', '#DronesInterdits']","['https://t.co/z14f6Lo4lv', 'https://t.co/00XXZDpQyh']",Vos es doivent figurer sur le drone dans vos loisirs Voir les nouvelles gles https co z14f6Lo4lv DronesInterdits https co 00XXZDpQyh,"['Vos', 'es', 'doivent', 'figurer', 'sur', 'le', 'drone', 'dans', 'vos', 'loisirs', 'Voir', 'les', 'nouvelles', 'gles', 'https', 'co', 'z14f6Lo4lv', 'DronesInterdits', 'https', 'co', '00XXZDpQyh']","[u'vos', 'es', u'doivent', u'figur', u'sur', 'le', u'drone', u'dan', u'vos', u'loisir', u'voir', u'les', u'nouvell', u'gles', u'https', 'co', u'z14f6lo4lv', u'dronesinterdit', u'https', 'co', u'00xxzdpqyh']",Vos coordonnées doivent figurer sur le #drone utilisé dans vos loisirs. Voir les nouvelles règles: https://t.co/z14f6Lo4lv #DronesInterdits https://t.co/00XXZDpQyh,0.0,Neutral,Environmental
1055,1055,1055,1055,861664539988938754,5,1,2017-05-08 19:30:09,Quels sont les effets des sur les au ?,"['#ChangementsClimatiques', '#transports', '#Canada']",['https://t.co/sm6itnNiNt'],Quels les effets ChangementsClimatiques les transports Canada https co sm6itnNiNt,"['Quels', 'les', 'effets', 'ChangementsClimatiques', 'les', 'transports', 'Canada', 'https', 'co', 'sm6itnNiNt']","[u'quel', u'les', u'effet', u'changementsclimatiqu', u'les', u'transport', u'canada', u'https', 'co', u'sm6itnnint']",Quels sont les effets des #ChangementsClimatiques sur les #transports au #Canada? https://t.co/sm6itnNiNt,0.0,Neutral,Social
1056,1056,1056,1056,861656887326117888,3,0,2017-05-08 18:59:45,": Min Goodale : Une urgence arrive vite; voyez les inondations au Cda en cette . Être prêt, c’est la clé https…",['#SemaineSC'],[],RT Min Goodale Une urgence arrive vite voyez les inondations au Cda en cette SemaineSC tre est la,"['RT', 'Min', 'Goodale', 'Une', 'urgence', 'arrive', 'vite', 'voyez', 'les', 'inondations', 'au', 'Cda', 'en', 'cette', 'SemaineSC', 'tre', 'est', 'la']","['rt', u'min', u'goodal', u'une', u'urgenc', u'arriv', u'vite', u'voyez', u'les', u'inond', 'au', u'cda', 'en', u'cett', u'semainesc', u'tre', u'est', 'la']","RT @Securite_Canada: Min Goodale : Une urgence arrive vite; voyez les inondations au Cda en cette #SemaineSC. Être prêt, c’est la clé https…",0.0,Neutral,Environmental
1057,1057,1057,1057,861656109811150848,38,0,2017-05-08 18:56:40,: Mise à jour : Environ militaires des aident les gens touchés par les …,['#inondations'],[],RT operationsFC Mise jour Environ 650 militaires des ForcesCanada aident les gens par les inondations secpubliqueqc,"['RT', 'operationsFC', 'Mise', 'jour', 'Environ', '650', 'militaires', 'des', 'ForcesCanada', 'aident', 'les', 'gens', 'par', 'les', 'inondations', 'secpubliqueqc']","['rt', u'operationsfc', u'mise', u'jour', u'environ', u'650', u'militair', u'des', u'forcescanada', u'aident', u'les', u'gen', u'par', u'les', u'inond', u'secpubliqueqc']","RT @operationsFC: Mise à jour : Environ 1 650 militaires des @ForcesCanada aident les gens touchés par les #inondations

@secpubliqueqc @2d…",0.0,Neutral,Environmental
1058,1058,1058,1058,861654161959653377,40,0,2017-05-08 18:48:55,: La vitesse est au coeur du problème des accidents de la route. Sauvez des vies. https…,['#Ralentissez'],['https://t.co/1OwF1YHS3K'],RT La vitesse est au coeur du des accidents de la route Sauvez des vies Ralentissez https co 1OwF1YHS3K,"['RT', 'La', 'vitesse', 'est', 'au', 'coeur', 'du', 'des', 'accidents', 'de', 'la', 'route', 'Sauvez', 'des', 'vies', 'Ralentissez', 'https', 'co', '1OwF1YHS3K']","['rt', 'la', u'vitess', u'est', 'au', u'coeur', 'du', u'des', u'accid', 'de', 'la', u'rout', u'sauvez', u'des', u'vie', u'ralentissez', u'https', 'co', u'1owf1yhs3k']",RT @ONU_fr: La vitesse est au coeur du problème des accidents de la route. Sauvez des vies. #Ralentissez @WHO https://t.co/1OwF1YHS3K https…,0.0,Neutral,Social
1059,1059,1059,1059,861611768409411585,0,0,2017-05-08 16:00:28,La secrétaire parlementaire McCrimmon à la e conférence de l’Alliance canado-américaine sur le commerce transfrontalier.,[],['https://t.co/hd0D0gE3N3'],La taire parlementaire McCrimmon la 25e rence de Alliance canado ricaine sur le commerce transfrontalier https co hd0D0gE3N3,"['La', 'taire', 'parlementaire', 'McCrimmon', 'la', '25e', 'rence', 'de', 'Alliance', 'canado', 'ricaine', 'sur', 'le', 'commerce', 'transfrontalier', 'https', 'co', 'hd0D0gE3N3']","['la', u'tair', u'parlementair', u'mccrimmon', 'la', u'25e', u'renc', 'de', u'allianc', u'canado', u'ricain', u'sur', 'le', u'commerc', u'transfrontali', u'https', 'co', u'hd0d0ge3n3']",La secrétaire parlementaire McCrimmon à la 25e conférence de l’Alliance canado-américaine sur le commerce transfrontalier. https://t.co/hd0D0gE3N3,0.0,Neutral,Environmental
1060,1060,1060,1060,861551529442062337,0,2,2017-05-08 12:01:06,Quelques conseils sur l’entretien de vos :,"['#pneus', '#UNRoadSafetyWeek']","['https://t.co/Ima54NET3B', 'https://t.co/PPe1ZawijS']",Quelques conseils sur entretien de vos pneus https co Ima54NET3B UNRoadSafetyWeek https co PPe1ZawijS,"['Quelques', 'conseils', 'sur', 'entretien', 'de', 'vos', 'pneus', 'https', 'co', 'Ima54NET3B', 'UNRoadSafetyWeek', 'https', 'co', 'PPe1ZawijS']","[u'quelqu', u'conseil', u'sur', u'entretien', 'de', u'vos', u'pneus', u'https', 'co', u'ima54net3b', u'unroadsafetyweek', u'https', 'co', u'ppe1zawij']",Quelques conseils sur l’entretien de vos #pneus: https://t.co/Ima54NET3B #UNRoadSafetyWeek https://t.co/PPe1ZawijS,0.0,Neutral,Social
1061,1061,1061,1061,861299670626304002,3,1,2017-05-07 19:20:18,L’eau peut être froide même s’il fait plus chaud dehors! Portez un . écuritéNautique,"['#GiletDeSauvetage', '#S']","['https://t.co/pmXqMdTITp', 'https://t.co/fblLtSHm8V']",eau peut froide il fait plus chaud dehors Portez un GiletDeSauvetage Nautique https co pmXqMdTITp https co fblLtSHm8V,"['eau', 'peut', 'froide', 'il', 'fait', 'plus', 'chaud', 'dehors', 'Portez', 'un', 'GiletDeSauvetage', 'Nautique', 'https', 'co', 'pmXqMdTITp', 'https', 'co', 'fblLtSHm8V']","[u'eau', u'peut', u'froid', 'il', u'fait', u'plus', u'chaud', u'dehor', u'portez', 'un', u'giletdesauvetag', u'nautiqu', u'https', 'co', u'pmxqmdtitp', u'https', 'co', u'fblltshm8v']",L’eau peut être froide même s’il fait plus chaud dehors! Portez un #GiletDeSauvetage. #SécuritéNautique https://t.co/pmXqMdTITp https://t.co/fblLtSHm8V,0.0,Neutral,Environmental
1062,1062,1062,1062,860940566259015680,30,0,2017-05-06 19:33:21,": Déclaration du min Garneau: appuie les efforts du à la suite des inondations , et https:/…","['#GC', '#ON', '#QC', '#NB']",[],RT salledepresseGC claration du min Garneau appuie les efforts du GC la suite des inondations QC et NB https,"['RT', 'salledepresseGC', 'claration', 'du', 'min', 'Garneau', 'appuie', 'les', 'efforts', 'du', 'GC', 'la', 'suite', 'des', 'inondations', 'QC', 'et', 'NB', 'https']","['rt', u'salledepressegc', u'clarat', 'du', u'min', u'garneau', u'appui', u'les', u'effort', 'du', 'gc', 'la', u'suit', u'des', u'inond', 'qc', 'et', 'nb', u'https']","RT @salledepresseGC: Déclaration du min Garneau:@Transports_gc appuie les efforts du #GC à la suite des inondations #ON, #QC et #NB https:/…",0.0,Neutral,Environmental
